date,close,cash,shares,market_value,total_value,unrealized_pnl
2025-08-29 07:00:00,57.65,5372.366000011563,1743400,100507010.0,100512382.36600001,-1656230.000000005
2025-09-03 07:00:00,58.79,5372.366000011563,1743400,102494486.0,102499858.36600001,331245.99999999604
2025-09-04 07:00:00,59.08,5372.366000011563,1743400,103000072.0,103005444.36600001,836831.9999999945
2025-09-05 07:00:00,58.22,5372.366000011563,1743400,101500748.0,101506120.36600001,-662492.0000000044
2025-09-08 07:00:00,57.93,5372.366000011563,1743400,100995162.0,101000534.36600001,-1168078.000000003
2025-09-09 07:00:00,57.65,5372.366000011563,1743400,100507010.0,100512382.36600001,-1656230.000000005
2025-09-10 07:00:00,57.17,5372.366000011563,1743400,99670178.0,99675550.36600001,-2493061.9999999995
2025-09-11 07:00:00,58.51,5372.366000011563,1743400,102006334.0,102011706.36600001,-156906.00000000594
2025-09-12 07:00:00,60.42,5372.366000011563,1743400,105336228.0,105341600.36600001,3172988.0000000005
2025-09-15 07:00:00,60.32,5372.366000011563,1743400,105161888.0,105167260.36600001,2998647.999999998
2025-09-16 07:00:00,61.85,5372.366000011563,1743400,107829290.0,107834662.36600001,5666050.0
2025-09-17 07:00:00,62.23,5372.366000011563,1743400,108491782.0,108497154.36600001,6328541.999999992
2025-09-18 07:00:00,60.8,5372.366000011563,1743400,105998720.0,106004092.36600001,3835479.9999999925
2025-09-19 07:00:00,59.27,5372.366000011563,1743400,103331318.0,103336690.36600001,1168078.000000003
2025-09-22 07:00:00,58.7,5372.366000011563,1743400,102337580.0,102342952.36600001,174340.00000000247
2025-09-23 07:00:00,58.89,5372.366000011563,1743400,102668826.0,102674198.36600001,505585.9999999985
2025-09-24 07:00:00,59.27,5372.366000011563,1743400,103331318.0,103336690.36600001,1168078.000000003
2025-09-25 07:00:00,58.79,5372.366000011563,1743400,102494486.0,102499858.36600001,331245.99999999604
2025-09-26 07:00:00,58.41,102294869.39400001,0,0.0,102294869.39400001,0.0
2025-09-29 07:00:00,57.65,102294869.39400001,0,0.0,102294869.39400001,0.0
2025-09-30 07:00:00,57.36,102294869.39400001,0,0.0,102294869.39400001,0.0
2025-10-01 07:00:00,59.37,102294869.39400001,0,0.0,102294869.39400001,0.0
2025-10-02 07:00:00,58.51,102294869.39400001,0,0.0,102294869.39400001,0.0
2025-10-03 07:00:00,58.6,102294869.39400001,0,0.0,102294869.39400001,0.0
2025-10-06 07:00:00,59.65,102294869.39400001,0,0.0,102294869.39400001,0.0
2025-10-07 07:00:00,58.7,102294869.39400001,0,0.0,102294869.39400001,0.0
2025-10-08 07:00:00,60.61,102294869.39400001,0,0.0,102294869.39400001,0.0
2025-10-09 07:00:00,60.13,4220.934000015259,1686000,101379180.0,101383400.93400002,-809279.9999999948
2025-10-10 07:00:00,59.65,4220.934000015259,1686000,100569900.0,100574120.93400002,-1618560.0000000014
2025-10-13 07:00:00,61.18,4220.934000015259,1686000,103149480.0,103153700.93400002,961020.0000000005
2025-10-14 07:00:00,60.7,4220.934000015259,1686000,102340200.0,102344420.93400002,151740.00000000576
2025-10-15 07:00:00,60.8,4220.934000015259,1686000,102508800.0,102513020.93400002,320339.99999999616
2025-10-16 07:00:00,61.2,4220.934000015259,1686000,103183200.0,103187420.93400002,994740.0000000057
2025-10-17 07:00:00,58.8,4220.934000015259,1686000,99136800.0,99141020.93400002,-3051660.0000000037
2025-10-20 07:00:00,55.0,4220.934000015259,1686000,92730000.0,92734220.93400002,-9458459.999999998
2025-10-21 07:00:00,56.5,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-10-22 07:00:00,56.3,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-10-23 07:00:00,56.6,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-10-24 07:00:00,58.1,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-10-27 07:00:00,57.0,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-10-28 07:00:00,57.4,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-10-29 07:00:00,57.5,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-10-30 07:00:00,57.1,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-10-31 07:00:00,57.6,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-11-03 07:00:00,57.3,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-11-04 07:00:00,57.3,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-11-05 07:00:00,58.0,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-11-06 07:00:00,58.0,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-11-07 07:00:00,57.6,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-11-10 07:00:00,57.0,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-11-11 07:00:00,58.9,94399651.73400003,0,0.0,94399651.73400003,0.0
2025-11-12 07:00:00,59.8,1908.294000029564,1603800,95907240.0,95909148.29400003,1603800.0
2025-11-13 07:00:00,61.8,1908.294000029564,1603800,99114840.0,99116748.29400003,4811400.0
2025-11-14 07:00:00,62.8,1908.294000029564,1603800,100718640.0,100720548.29400003,6415200.0
2025-11-17 07:00:00,62.1,1908.294000029564,1603800,99595980.0,99597888.29400003,5292540.0000000065
2025-11-18 07:00:00,60.7,1908.294000029564,1603800,97350660.0,97352568.29400003,3047220.0000000093
2025-11-19 07:00:00,60.9,1908.294000029564,1603800,97671420.0,97673328.29400003,3367980.0000000023
2025-11-20 07:00:00,60.7,1908.294000029564,1603800,97350660.0,97352568.29400003,3047220.0000000093
2025-11-21 07:00:00,59.9,1908.294000029564,1603800,96067620.0,96069528.29400003,1764180.0000000023
2025-11-24 07:00:00,63.0,1908.294000029564,1603800,101039400.0,101041308.29400003,6735960.000000005
2025-11-25 07:00:00,61.9,1908.294000029564,1603800,99275220.0,99277128.29400003,4971780.000000002
2025-11-26 07:00:00,62.8,1908.294000029564,1603800,100718640.0,100720548.29400003,6415200.0
2025-11-27 07:00:00,62.0,1908.294000029564,1603800,99435600.0,99437508.29400003,5132160.000000005
2025-11-28 07:00:00,64.0,1908.294000029564,1603800,102643200.0,102645108.29400003,8339760.000000005
