date,ticker,open,high,low,close,volume,src,highest,lowest,middle,atr,atr_prev,epsilon,upper_band,lower_band,trend_state,signal
2025-07-16 07:00:00,HPG,24.99,25.73,24.94,25.63,45893600,25.63,25.63,21.96,23.795,0.7980000000000004,0.7380000000000002,0.3690000000000001,24.164,23.426000000000002,B,HOLD
2025-07-17 07:00:00,HPG,25.73,25.88,25.44,25.53,56229600,25.53,25.63,21.96,23.795,0.7579999999999998,0.7980000000000004,0.3990000000000002,24.194000000000003,23.396,B,HOLD
2025-07-18 07:00:00,HPG,25.53,25.63,25.29,25.44,40723400,25.44,25.63,21.96,23.795,0.5899999999999999,0.7579999999999998,0.3789999999999999,24.174000000000003,23.416,B,HOLD
2025-07-21 07:00:00,HPG,25.93,26.52,25.63,25.73,55773600,25.73,25.73,22.08,23.905,0.6279999999999994,0.5899999999999999,0.29499999999999993,24.200000000000003,23.61,B,HOLD
2025-07-22 07:00:00,HPG,25.68,25.98,25.53,25.98,31504400,25.98,25.98,22.24,24.11,0.6199999999999989,0.6279999999999994,0.3139999999999997,24.424,23.796,B,HOLD
2025-07-23 07:00:00,HPG,26.07,26.47,25.93,25.93,43124000,25.93,25.98,22.24,24.11,0.5699999999999988,0.6199999999999989,0.30999999999999944,24.419999999999998,23.8,B,HOLD
2025-07-24 07:00:00,HPG,25.93,25.98,25.44,25.53,51907400,25.53,25.98,22.24,24.11,0.5899999999999992,0.5699999999999988,0.2849999999999994,24.395,23.825,B,HOLD
2025-07-25 07:00:00,HPG,25.53,25.83,25.44,25.58,51078400,25.58,25.98,22.24,24.11,0.5999999999999985,0.5899999999999992,0.2949999999999996,24.404999999999998,23.815,B,HOLD
2025-07-28 07:00:00,HPG,25.63,26.37,25.53,25.88,99592800,25.88,25.98,22.24,24.11,0.5519999999999989,0.5999999999999985,0.29999999999999927,24.41,23.81,B,HOLD
2025-07-29 07:00:00,HPG,25.98,26.12,24.9,24.9,82604800,24.9,25.98,22.49,24.235,0.7059999999999995,0.5519999999999989,0.27599999999999947,24.511,23.959,B,HOLD
2025-07-30 07:00:00,HPG,25.14,25.29,24.65,24.94,50186000,24.94,25.98,22.68,24.33,0.7259999999999998,0.7059999999999995,0.35299999999999976,24.683,23.976999999999997,B,HOLD
